account_age_bucket,analytic_vertical,is_alpha_seller,order_payment_type,order_sales_channel,refund_mode,ret_amnt_bucket,return_action,return_amount,return_from_address_pincode,return_from_address_state,return_id,return_id_14_21days,return_id_7_14days,return_id_7days,return_id_last_day,return_reason,return_request_channel,seller_id,ratio_7days,ratio_7_14days,ratio_14_21days,ratio_21_28days,max_ratio,score
>700,BoyJacket,,,,,,,17451.0,,,2.5714285714285716,5.0,5.142857142857143,33.142857142857146,38,,,d591418b408940a0,1.112970711297071,6.186046511627906,6.333333333333333,10.639999999999999,10.639999999999999,35.29451980149849
<30,Handset,,,,,,wait_refund,145991.0,,Rajasthan,0.0,1.25,1.0,1.0,9,DAMAGED_PRODUCT,,,4.5,4.5,4.0,9.0,9.0,35.25
,MensRaincoat,0.0,,,,,,19321.0,,,1.6666666666666667,6.0,26.714285714285715,35.42857142857143,48,,SELF_SERVE,6n09xze479qe72te,1.3176470588235294,1.7319587628865978,6.857142857142857,17.999999999999996,17.999999999999996,35.0437494585463
,MensRaincoat,,,,,,,19321.0,,,1.6666666666666667,6.0,26.714285714285715,35.42857142857143,48,,SELF_SERVE,6n09xze479qe72te,1.3176470588235294,1.7319587628865978,6.857142857142857,17.999999999999996,17.999999999999996,35.0437494585463
,MensRaincoat,,,AndroidApp,,,,23171.0,,Odisha,1.6666666666666667,5.0,11.285714285714286,21.714285714285715,39,,SELF_SERVE,,1.7169811320754715,3.1744186046511627,6.5,14.624999999999998,14.624999999999998,35.016290039491004
,,,,AndroidApp,,,refund_expect,40160.0,,Maharashtra,5.428571428571429,5.142857142857143,13.571428571428571,5.142857142857143,37,,,,6.023255813953488,2.5392156862745097,6.023255813953488,5.7555555555555555,6.023255813953488,34.927010183918526
,MensRaincoat,,,,,,wait_refund,17506.0,,,1.6666666666666667,5.0,23.0,29.0,44,,SELF_SERVE,6n09xze479qe72te,1.4666666666666666,1.8333333333333333,7.333333333333333,16.499999999999996,16.499999999999996,34.83333333333333
,MensRaincoat,0.0,,,,,wait_refund,17506.0,,,1.6666666666666667,5.0,23.0,29.0,44,,SELF_SERVE,6n09xze479qe72te,1.4666666666666666,1.8333333333333333,7.333333333333333,16.499999999999996,16.499999999999996,34.83333333333333
,MenWristWatch,0.0,,,,0-299,,4316.0,,,1.8,2.0,9.428571428571429,33.714285714285715,31,,SELF_SERVE,434830fa944743fb,0.8930041152263374,2.9726027397260273,10.333333333333334,11.071428571428573,11.071428571428573,34.74914433894647
,MenWristWatch,,,,,0-299,,4316.0,,,1.8,2.0,9.428571428571429,33.714285714285715,31,,SELF_SERVE,434830fa944743fb,0.8930041152263374,2.9726027397260273,10.333333333333334,11.071428571428573,11.071428571428573,34.74914433894647
,,,,AndroidApp,,0-299,,8676.0,,,2.8,4.333333333333333,4.333333333333333,23.714285714285715,34,,SELF_SERVE,85566f0f34304762,1.375722543352601,6.375,6.375,8.947368421052632,8.947368421052632,34.69917477943413
,,0.0,,AndroidApp,,0-299,,8676.0,,,2.8,4.333333333333333,4.333333333333333,23.714285714285715,34,,SELF_SERVE,85566f0f34304762,1.375722543352601,6.375,6.375,8.947368421052632,8.947368421052632,34.69917477943413
,MensTShirt,0.0,,,,299-750,,14137.0,,,7.571428571428571,5.142857142857143,3.4285714285714284,11.142857142857142,34,SIZE_FIT_ISSUES,,19781ea39c574a97,2.8000000000000003,7.677419354838709,5.534883720930233,3.966666666666667,7.677419354838709,34.623830957739436
,MensTShirt,,,,,299-750,,14137.0,,,7.571428571428571,5.142857142857143,3.4285714285714284,11.142857142857142,34,SIZE_FIT_ISSUES,,19781ea39c574a97,2.8000000000000003,7.677419354838709,5.534883720930233,3.966666666666667,7.677419354838709,34.623830957739436
,BoyJacket,,,,,,,22059.0,,,3.857142857142857,6.142857142857143,6.714285714285714,39.714285714285715,47,,SELF_SERVE,d591418b408940a0,1.1543859649122807,6.092592592592593,6.58,9.676470588235293,9.676470588235293,34.61762068570118
,BoyJacket,1.0,,,,,,22059.0,,,3.857142857142857,6.142857142857143,6.714285714285714,39.714285714285715,47,,SELF_SERVE,,1.1543859649122807,6.092592592592593,6.58,9.676470588235293,9.676470588235293,34.61762068570118
,BoyJacket,1.0,,,,,,22059.0,,,3.857142857142857,6.142857142857143,6.714285714285714,39.714285714285715,47,,SELF_SERVE,d591418b408940a0,1.1543859649122807,6.092592592592593,6.58,9.676470588235293,9.676470588235293,34.61762068570118
,,,,AndroidApp,,299-750,,20807.0,180001.0,Jammu & Kashmir,10.0,12.142857142857142,5.142857142857143,7.6,42,,,,4.883720930232558,6.837209302325581,3.1956521739130435,3.8181818181818183,6.837209302325581,34.49538100928394
,,,,,,299-750,,25982.0,180001.0,Jammu & Kashmir,16.285714285714285,14.857142857142858,7.571428571428571,8.5,53,,,,5.578947368421052,6.183333333333334,3.3423423423423424,3.066115702479339,6.183333333333334,34.39366430371215
<30,,,,,NEFT,,,145991.0,,Rajasthan,1.0,2.5,0.0,1.8333333333333333,9,DAMAGED_PRODUCT,,bd91df39671142ca,3.1764705882352944,9.0,2.5714285714285716,4.5,9.0,34.29831932773109
,MensTShirt,,,,,299-750,,13738.0,,,7.428571428571429,4.857142857142857,3.4285714285714284,11.0,33,SIZE_FIT_ISSUES,SELF_SERVE,19781ea39c574a97,2.75,7.451612903225806,5.634146341463415,3.9152542372881354,7.451612903225806,34.14469955593487
,,,,AndroidApp,,,,8676.0,,,2.8,4.428571428571429,4.5,23.857142857142858,34,,SELF_SERVE,85566f0f34304762,1.367816091954023,6.181818181818182,6.263157894736842,8.947368421052632,8.947368421052632,34.125281856679315
,,0.0,,AndroidApp,,,,8676.0,,,2.8,4.428571428571429,4.5,23.857142857142858,34,,SELF_SERVE,85566f0f34304762,1.367816091954023,6.181818181818182,6.263157894736842,8.947368421052632,8.947368421052632,34.125281856679315
,WomenEthnicWear,0.0,,,,,,12155.0,,,1.0,5.8,7.428571428571429,16.714285714285715,31,,,55a44c3f0fdf48e5,1.75,3.6779661016949152,4.5588235294117645,15.5,15.5,34.06916749750748
,WomenEthnicWear,,,,,,,12155.0,,,1.0,5.8,7.428571428571429,16.714285714285715,31,,,55a44c3f0fdf48e5,1.75,3.6779661016949152,4.5588235294117645,15.5,15.5,34.06916749750748
>700,,,COD,,,,,20576.0,180001.0,Jammu & Kashmir,9.0,7.285714285714286,4.428571428571429,6.2,34,,,,4.722222222222222,6.263157894736842,4.103448275862069,3.4,6.263157894736842,33.887043758822344
,,,,,,299-750,wait_refund,23240.0,180001.0,Jammu & Kashmir,11.428571428571429,11.857142857142858,6.714285714285714,8.5,47,,,,4.947368421052632,6.092592592592593,3.6555555555555554,3.781609195402299,6.092592592592593,33.8185487665524
>700,,,COD,,,,,18763.0,180001.0,Jammu & Kashmir,7.857142857142857,6.571428571428571,4.0,6.25,32,,SELF_SERVE,,4.413793103448276,6.4,4.226415094339623,3.6129032258064515,6.4,33.78700862593657
,,,COD,AndroidApp,,299-750,,10500.0,,,1.7142857142857142,3.7142857142857144,6.428571428571429,17.857142857142858,31,,,2eddf25899e248bb,1.6439393939393938,4.173076923076923,6.575757575757575,11.421052631578947,11.421052631578947,33.74069132621764
,,0.0,COD,AndroidApp,,299-750,,10500.0,,,1.7142857142857142,3.7142857142857144,6.428571428571429,17.857142857142858,31,,,2eddf25899e248bb,1.6439393939393938,4.173076923076923,6.575757575757575,11.421052631578947,11.421052631578947,33.74069132621764
>700,,,,,,,,52283.0,180001.0,Jammu & Kashmir,17.571428571428573,14.428571428571429,8.428571428571429,10.5,58,,,,5.043478260869565,6.151515151515151,3.759259259259259,3.1230769230769226,6.151515151515151,33.67369176717003
>700,,,,,NEFT,,wait_refund,30415.0,180001.0,,8.571428571428571,7.714285714285714,4.0,7.0,34,,,,4.25,6.8,3.9016393442622945,3.5522388059701493,6.8,33.629697822363596
>700,,,COD,,NEFT,,wait_refund,30415.0,180001.0,,8.571428571428571,7.714285714285714,4.0,7.0,34,,,,4.25,6.8,3.9016393442622945,3.5522388059701493,6.8,33.629697822363596
>700,BoyJacket,1.0,,,,,,16514.0,,,2.5714285714285716,5.0,5.142857142857143,32.57142857142857,36,,SELF_SERVE,,1.0723404255319149,5.8604651162790695,6.0,10.08,10.08,33.48178129638793
>700,BoyJacket,1.0,,,,,,16514.0,,,2.5714285714285716,5.0,5.142857142857143,32.57142857142857,36,,SELF_SERVE,d591418b408940a0,1.0723404255319149,5.8604651162790695,6.0,10.08,10.08,33.48178129638793
>700,BoyJacket,,,,,,,16514.0,,,2.5714285714285716,5.0,5.142857142857143,32.57142857142857,36,,SELF_SERVE,d591418b408940a0,1.0723404255319149,5.8604651162790695,6.0,10.08,10.08,33.48178129638793
,BoyJacket,1.0,,AndroidApp,,,,16411.0,,,3.0,5.0,4.571428571428571,25.285714285714285,35,,,d591418b408940a0,1.3315217391304348,6.282051282051282,5.833333333333333,8.75,8.75,33.39290691192865
,BoyJacket,1.0,,AndroidApp,,,,16411.0,,,3.0,5.0,4.571428571428571,25.285714285714285,35,,,,1.3315217391304348,6.282051282051282,5.833333333333333,8.75,8.75,33.39290691192865
,BoyJacket,,,AndroidApp,,,,16411.0,,,3.0,5.0,4.571428571428571,25.285714285714285,35,,,d591418b408940a0,1.3315217391304348,6.282051282051282,5.833333333333333,8.75,8.75,33.39290691192865
>700,,,,,,,wait_refund,34920.0,180001.0,Jammu & Kashmir,12.428571428571429,11.714285714285714,6.571428571428571,9.5,48,,SELF_SERVE,,4.571428571428571,6.339622641509434,3.775280898876405,3.574468085106383,6.339622641509434,33.34520614501129
>700,,,COD,,NEFT,,,30415.0,180001.0,,8.571428571428571,7.714285714285714,4.142857142857143,7.0,34,,,,4.25,6.611111111111111,3.9016393442622945,3.5522388059701493,6.611111111111111,33.251920044585816
>700,,,,,NEFT,,,30415.0,180001.0,,8.571428571428571,7.714285714285714,4.142857142857143,7.0,34,,,,4.25,6.611111111111111,3.9016393442622945,3.5522388059701493,6.611111111111111,33.251920044585816
,MensRaincoat,,,AndroidApp,,,wait_refund,20861.0,,Odisha,1.6666666666666667,4.714285714285714,10.714285714285714,20.714285714285715,36,,SELF_SERVE,,1.657894736842105,3.073170731707317,6.3,13.499999999999998,13.499999999999998,33.24107830551989
,,,,,NEFT,299-750,wait_refund,15515.0,180001.0,,7.857142857142857,7.714285714285714,4.285714285714286,5.75,32,,,,4.7407407407407405,6.054054054054054,3.6721311475409832,3.6129032258064515,6.054054054054054,33.081059907077886
,,,COD,,NEFT,299-750,wait_refund,15515.0,180001.0,,7.857142857142857,7.714285714285714,4.285714285714286,5.75,32,,,,4.7407407407407405,6.054054054054054,3.6721311475409832,3.6129032258064515,6.054054054054054,33.081059907077886
,MensRaincoat,,,AndroidApp,,,wait_refund,21291.0,,Odisha,1.8333333333333333,4.857142857142857,10.857142857142858,20.857142857142858,37,,,,1.6928104575163399,3.120481927710843,6.317073170731708,13.058823529411766,13.058823529411766,33.00742328472187
,,,,,,,wait_refund,34030.0,180001.0,Jammu & Kashmir,7.857142857142857,5.857142857142857,4.714285714285714,7.75,34,,SELF_SERVE,d591418b408940a0,3.8857142857142857,5.95,4.958333333333334,3.8387096774193545,5.95,32.890495391705066
>700,,,,,,,wait_refund,37281.0,180001.0,Jammu & Kashmir,13.285714285714286,12.571428571428571,7.142857142857143,10.5,51,,,,4.434782608695652,6.2631578947368425,3.7578947368421054,3.57,6.2631578947368425,32.820114416475974
>700,,,COD,,,,,34106.0,180001.0,,11.714285714285714,9.285714285714286,5.571428571428571,7.0,39,,,,4.875,5.934782608695652,3.7916666666666665,3.067415730337079,5.934782608695652,32.81198094772839
,,1.0,,,,,,66664.0,180001.0,Jammu & Kashmir,13.0,7.857142857142857,7.0,9.6,45,,,,4.245283018867925,5.625,5.080645161290322,3.2142857142857144,5.625,32.69846100339101
,,,,,,299-750,,27314.0,180001.0,,18.428571428571427,16.571428571428573,8.428571428571429,9.666666666666666,56,,,,5.25,5.9393939393939394,3.1869918699186988,2.882352941176471,5.9393939393939394,32.666628624842396
,BluetoothHeadset,,,,,299-750,,15625.0,,,4.857142857142857,3.5714285714285716,5.5,24.714285714285715,36,,,1b75d734e18b4b24,1.4,5.538461538461538,7.875,6.146341463414634,7.875,32.53576454033771
,BluetoothHeadset,0.0,,,,299-750,,15625.0,,,4.857142857142857,3.5714285714285716,5.5,24.714285714285715,36,,,1b75d734e18b4b24,1.4,5.538461538461538,7.875,6.146341463414634,7.875,32.53576454033771
,BoyJacket,1.0,,AndroidApp,,,,16073.0,,,3.0,5.0,4.571428571428571,24.714285714285715,34,,SELF_SERVE,d591418b408940a0,1.3222222222222222,6.102564102564103,5.666666666666667,8.5,8.5,32.51068376068376
,BoyJacket,1.0,,AndroidApp,,,,16073.0,,,3.0,5.0,4.571428571428571,24.714285714285715,34,,SELF_SERVE,,1.3222222222222222,6.102564102564103,5.666666666666667,8.5,8.5,32.51068376068376
,BoyJacket,,,AndroidApp,,,,16073.0,,,3.0,5.0,4.571428571428571,24.714285714285715,34,,SELF_SERVE,d591418b408940a0,1.3222222222222222,6.102564102564103,5.666666666666667,8.5,8.5,32.51068376068376
,MensTShirt,,,,,,,14137.0,,,9.142857142857142,5.714285714285714,3.7142857142857144,11.142857142857142,34,SIZE_FIT_ISSUES,,19781ea39c574a97,2.8000000000000003,7.212121212121212,5.0638297872340425,3.352112676056338,7.212121212121212,32.37209978114983
,MensTShirt,0.0,,,,,,14137.0,,,9.142857142857142,5.714285714285714,3.7142857142857144,11.142857142857142,34,SIZE_FIT_ISSUES,,19781ea39c574a97,2.8000000000000003,7.212121212121212,5.0638297872340425,3.352112676056338,7.212121212121212,32.37209978114983
,,1.0,,AndroidApp,,,,50350.0,180001.0,Jammu & Kashmir,8.142857142857142,5.428571428571429,5.142857142857143,6.4,32,,,,4.324324324324324,5.209302325581395,4.977777777777778,3.5,5.209302325581395,32.19608212864026
,BoyJacket,1.0,,,,,wait_refund,18820.0,,,3.4285714285714284,5.571428571428571,5.285714285714286,24.571428571428573,37,,,d591418b408940a0,1.446927374301676,5.886363636363637,5.630434782608696,8.354838709677418,8.354838709677418,32.19053659207192
,BoyJacket,1.0,,,,,wait_refund,18820.0,,,3.4285714285714284,5.571428571428571,5.285714285714286,24.571428571428573,37,,,,1.446927374301676,5.886363636363637,5.630434782608696,8.354838709677418,8.354838709677418,32.19053659207192
,BoyJacket,,,,,,wait_refund,18820.0,,,3.4285714285714284,5.571428571428571,5.285714285714286,24.571428571428573,37,,,d591418b408940a0,1.446927374301676,5.886363636363637,5.630434782608696,8.354838709677418,8.354838709677418,32.19053659207192
,,,,,,299-750,wait_refund,24572.0,180001.0,,13.142857142857142,13.571428571428571,7.428571428571429,9.75,50,,,,4.651162790697675,5.932203389830509,3.431372549019608,3.5353535353535355,5.932203389830509,32.17472611528815
,,,COD,,,750-1000,wait_refund,25068.0,,,2.0,3.3333333333333335,7.714285714285714,18.428571428571427,31,,SELF_SERVE,4be613054e3446fd,1.5955882352941178,3.5573770491803276,7.153846153846153,10.333333333333334,10.333333333333334,32.167827250698515
,,,COD,,,750-1000,wait_refund,25068.0,,,2.0,3.3333333333333335,7.714285714285714,18.571428571428573,31,,,4be613054e3446fd,1.583941605839416,3.5573770491803276,7.153846153846153,10.333333333333334,10.333333333333334,32.13871067706176
,,0.0,COD,,,750-1000,wait_refund,25068.0,,,2.0,3.3333333333333335,7.714285714285714,18.571428571428573,31,,,4be613054e3446fd,1.583941605839416,3.5573770491803276,7.153846153846153,10.333333333333334,10.333333333333334,32.13871067706176
,,0.0,COD,,,299-750,,11525.0,,,2.4285714285714284,3.857142857142857,7.285714285714286,23.714285714285715,34,,SELF_SERVE,2eddf25899e248bb,1.375722543352601,4.103448275862069,6.999999999999999,9.916666666666668,9.916666666666668,32.06286957677231
,,,COD,,,299-750,,11525.0,,,2.4285714285714284,3.857142857142857,7.285714285714286,23.714285714285715,34,,SELF_SERVE,2eddf25899e248bb,1.375722543352601,4.103448275862069,6.999999999999999,9.916666666666668,9.916666666666668,32.06286957677231
,,,,,,,wait_refund,35214.0,180001.0,Jammu & Kashmir,8.142857142857142,6.142857142857143,5.0,8.5,35,,,d591418b408940a0,3.6842105263157894,5.833333333333333,4.8999999999999995,3.828125,5.833333333333333,32.05531798245614
,,1.0,,,,,wait_refund,35214.0,180001.0,Jammu & Kashmir,8.142857142857142,6.142857142857143,5.0,8.5,35,,,d591418b408940a0,3.6842105263157894,5.833333333333333,4.8999999999999995,3.828125,5.833333333333333,32.05531798245614
,,,,,,,,41420.0,180001.0,Jammu & Kashmir,11.571428571428571,7.142857142857143,5.571428571428571,10.75,41,,,d591418b408940a0,3.4893617021276597,6.239130434782609,5.035087719298246,3.2613636363636362,6.239130434782609,32.01566034019537
,,1.0,,,,,,41420.0,180001.0,Jammu & Kashmir,11.571428571428571,7.142857142857143,5.571428571428571,10.75,41,,,d591418b408940a0,3.4893617021276597,6.239130434782609,5.035087719298246,3.2613636363636362,6.239130434782609,32.01566034019537
>700,,,,,,,,25409.0,180001.0,,9.571428571428571,7.714285714285714,5.0,5.25,32,SIZE_FIT_ISSUES,,,5.12,5.333333333333333,3.6721311475409832,3.027027027027027,5.333333333333333,32.00189041500517
,,,,,NEFT,299-750,,15515.0,180001.0,,7.857142857142857,7.714285714285714,4.428571428571429,6.25,32,,,,4.413793103448276,5.894736842105263,3.6721311475409832,3.6129032258064515,5.894736842105263,31.945056389949144
,,,COD,,NEFT,299-750,,15515.0,180001.0,,7.857142857142857,7.714285714285714,4.428571428571429,6.25,32,,,,4.413793103448276,5.894736842105263,3.6721311475409832,3.6129032258064515,5.894736842105263,31.945056389949144
,,,,AndroidApp,,299-750,refund_expect,22501.0,,Telangana,4.571428571428571,6.0,14.285714285714286,12.571428571428571,45,,SELF_SERVE,,3.3157894736842106,2.9439252336448596,6.428571428571429,8.076923076923077,8.076923076923077,31.897104371280466
,,,,AndroidApp,,299-750,wait_refund,19068.0,180001.0,,8.285714285714286,10.857142857142858,4.857142857142857,8.5,38,,,,4.0,6.487804878048781,3.2048192771084336,4.092307692307692,6.487804878048781,31.875146364067902
,MensTShirt,0.0,,,,,,13738.0,,,9.0,5.428571428571429,3.7142857142857144,11.0,33,SIZE_FIT_ISSUES,SELF_SERVE,19781ea39c574a97,2.75,7.0,5.133333333333333,3.3,7.0,31.875
,MensTShirt,,,,,,,13738.0,,,9.0,5.428571428571429,3.7142857142857144,11.0,33,SIZE_FIT_ISSUES,SELF_SERVE,19781ea39c574a97,2.75,7.0,5.133333333333333,3.3,7.0,31.875
,,,,,,299-750,wait_refund,20858.0,180001.0,Jammu & Kashmir,10.571428571428571,11.428571428571429,6.142857142857143,8.25,42,,SELF_SERVE,,4.54054054054054,5.88,3.3793103448275863,3.6296296296296298,5.88,31.809946498222363
,,,,AndroidApp,,299-750,refund_expect,24593.0,,Telangana,4.714285714285714,7.0,16.571428571428573,14.714285714285714,50,,,,3.181818181818182,2.8455284552845526,6.25,8.75,8.75,31.77060236511456
,,,,,,,wait_refund,37628.0,180001.0,,9.571428571428571,6.285714285714286,5.285714285714286,8.5,36,,SELF_SERVE,d591418b408940a0,3.789473684210526,5.7272727272727275,4.9411764705882355,3.4054054054054057,5.7272727272727275,31.74539977635953
,,1.0,,,,,wait_refund,37628.0,180001.0,,9.571428571428571,6.285714285714286,5.285714285714286,8.5,36,,SELF_SERVE,d591418b408940a0,3.789473684210526,5.7272727272727275,4.9411764705882355,3.4054054054054057,5.7272727272727275,31.74539977635953
,,,,AndroidApp,,299-750,,11195.0,,,2.0,4.571428571428571,7.285714285714286,20.285714285714285,33,,SELF_SERVE,2eddf25899e248bb,1.5503355704697988,3.9827586206896557,5.923076923076923,11.0,11.0,31.72597155216919
,,0.0,,AndroidApp,,299-750,,11195.0,,,2.0,4.571428571428571,7.285714285714286,20.285714285714285,33,,SELF_SERVE,2eddf25899e248bb,1.5503355704697988,3.9827586206896557,5.923076923076923,11.0,11.0,31.72597155216919
>700,,1.0,,,,,,32203.0,180001.0,,9.428571428571429,5.428571428571429,4.0,7.5,31,,,d591418b408940a0,3.6470588235294117,6.2,4.822222222222222,2.9726027397260273,6.2,31.72358313188289
>700,,,,,,,,32203.0,180001.0,,9.428571428571429,5.428571428571429,4.0,7.5,31,,,d591418b408940a0,3.6470588235294117,6.2,4.822222222222222,2.9726027397260273,6.2,31.72358313188289
,,,COD,,,750-1000,,25867.0,,,1.8,3.8333333333333335,8.285714285714286,22.142857142857142,32,,SELF_SERVE,4be613054e3446fd,1.382716049382716,3.446153846153846,6.620689655172413,11.428571428571429,11.428571428571429,31.70870372709453
,,0.0,COD,,,750-1000,,25867.0,,,1.8,3.8333333333333335,8.285714285714286,22.142857142857142,32,,SELF_SERVE,4be613054e3446fd,1.382716049382716,3.446153846153846,6.620689655172413,11.428571428571429,11.428571428571429,31.70870372709453
,BoyJacket,1.0,,,,,wait_refund,18482.0,,,3.4285714285714284,5.571428571428571,5.142857142857143,24.142857142857142,36,,SELF_SERVE,d591418b408940a0,1.4318181818181819,5.8604651162790695,5.478260869565218,8.129032258064516,8.129032258064516,31.646899249515936
,BoyJacket,1.0,,,,,wait_refund,18482.0,,,3.4285714285714284,5.571428571428571,5.142857142857143,24.142857142857142,36,,SELF_SERVE,,1.4318181818181819,5.8604651162790695,5.478260869565218,8.129032258064516,8.129032258064516,31.646899249515936
,BoyJacket,,,,,,wait_refund,18482.0,,,3.4285714285714284,5.571428571428571,5.142857142857143,24.142857142857142,36,,SELF_SERVE,d591418b408940a0,1.4318181818181819,5.8604651162790695,5.478260869565218,8.129032258064516,8.129032258064516,31.646899249515936
